CNPJ_Fundo;Data_Referencia;Versao;Numero_Processo;Juizo;Instancia;Data_Instauracao;Valor_Causa;Partes_Processo;Chance_Perda;Principais_Fatos;Analise_Impacto_Perda
01.235.622/0001-61;2019-12-01;3;0205657-09.2015.8.19.0001;44ª VC;1ª Instância;2015-05-07;195827.14;Stussi Neves Advogados X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO;REMOTA;Embargos a Execução de Título Extrajudicial;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;00147622720158070001;13ª;1ª Instância;2015-05-07;90000;JOSÉ DE RIBAMAR SOUSA PEREIRA E GLORIA MARIA PEREIRAXOPP FUNDO E JFE 22;POSSÍVEL;Rescisão do contrato com pedido de devolução da importãncia paga a título de financiamento (R$ 92.916,98) e mais (R$ 16.488,50) correspondente ao sinal (em dobro) reversão da clásusula 6.1 para fixar multa no valor de 2% do valor da dívida vencida com juros 1% a.m.Lucros cessantes no valor de R$ 1.705,24 (0,5%) do valor do imóvel para mês de atraso desde 31/01/2015. Multa de 20% sobre o preço ou ainda sobre o preço pago.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0015064-56.2015 pje;22ª VC;1ª Instância;2015-05-08;0;ABRAHÃO TOLENTINO SOARES DE FIGUEIREDOXOPP FUNDO E JFE 21;POSSÍVEL;Rescisão conrtatual c/c restituição de quantias pagas, atítulo de sinal, indenização dos alugueis mensais para o perídodo do atraso das obras dano moral e restituição, em dobro, tanto da comissão de corretageme  da taxa SATI. Ressarcimento dos honorarios contratuais e multa moratória de 2% sobre o valor do imóvel.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;00152715520158070001;22ª VC;1ª Instância;2015-05-11;0;DARLAN ARAUJO DA SILVA X OPP FUNDO E JFE22;POSSÍVEL;Restituição da integralidade dos valores pagos multa rescisória e comissão de corretagem.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;00154161420158070001 pje;7ª VC;1ª Instância;2015-05-12;0;CAMILA PEIXOTO PESSOA GUERRAXOPP FUNDO E JFE22;POSSÍVEL;Rescisão contratual c/c devolução da integralidade dos valores pagos, comissão de corretagem, lucros cessantes e dano moral.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0216529-83.2015.8.19.0001;48ª Vara Cível da Capital/RJ;1ª Instância;2015-05-13;320;Mauricio Melo Cavalcante e Isabel Cristina dos Reis Correia Cavalcante X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;REMOTA;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0015750-48.2015.8.07.0001;QUARTA VARA CÍVEL DE BRASÍLIA;1ª Instância;2015-05-14;169870.31;LEONARDO TAVARES MUNDIM BAESSE X  JFE 2 EMPREENDIMENTOS IMOBILIARIOS LTDA e BANCO OPPORTUNITY S.A.;POSSÍVEL;Rescisão Contratual e Restituição dos Valores Pagos.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;20150110601514;9ª VC;1ª Instância;2015-05-25;80000;ALINE REGINA FERNANDES X OPP FUNDO E JFE22;POSSÍVEL;Rescisão contratual c/c pedido de restituição integral das parcelas do financimento, reversão da clausula 6.1, sinal em dobro, comissão de corretagem, declarar que a obrigação de pagar o condomínio é da vendedora, sucessivamente, rescisão do contrato com declaração de nulidade da cláusula 6.9 devolução de 90% dos valores pagos restituição da comissão de corretagem, em dobro custas processuais e honorários fixados em 20%. Inversão do ônus da prova;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0237353-63.2015.8.19.0001;32ª Vara Cível da Capital/RJ;1ª Instância;2015-05-29;8627.28;Davi Ferreira de Sousa e Renata de Almeida Pacheco X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0242893-92.2015.8.19.0001;3ª Vara Cível da Capital/RJ;1ª Instância;2015-06-03;8627.28;Regina da Costa Pereira X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0018910-81.2015.8.07.0001;SEGUNDA VARA CÍVEL DE BRASÍLIA;1ª Instância;2015-06-09;780000;TEREZINHA DE SOUZA LEMOS ARAUJO e AILTON RODRIGUES DE ARAUJO X BANCO OPPORTUNITY SA e  JFE 2 EMPREENDIMENTOS IMOBILIARIOS LTDA;PROVÁVEL;Rescisão contratual com a devolução dos valores pagos e indenização por lucros cessantes;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0250968-23.2015.8.19.0001;20ª Vara Cível da Capital/RJ;1ª Instância;2015-06-11;13203.72;Fatima Aparecida Pires Miguel X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO BALASSIANO ENGENHARIA LTDA. DATAMANAGE SISTEMAS IMOBILIÁRIOS LTDA. (IMÓVEL ON);POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0253797-74.2015.8.19.0001;2ª Vara Cível da Capital/RJ;1ª Instância;2015-06-12;8627.28;Marcelo Bruno Zampirolo e Andrea Fialho Bruno Zampirolo X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0266555-85.2015.8.19.0001;33ª Vara Cível da Capital/RJ;1ª Instância;2015-06-24;8627.28;Denise de Carvalho Kaufmann e Carlos Eduardo Pereira Gonçalves X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0270386-44.2015.8.19.0001;8ª VC;1ª Instância;2015-06-26;120237.8;SIMONE DOS SANTOS DIAS X  OPPORTUNITY FUNDO DE INVESTIMENTOS IMOBILIÁRIO;POSSÍVEL;Rescisão da Promessa de Compra e Venda e devolução da comissão de corretagem.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0275400-09.2015.8.19.0001;25ª Vara Cível da Capital/RJ;1ª Instância;2015-07-01;17899.03;Solange de Mello Mattos X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0022206-14.2015.8.07.0001;VIGÉSIMA PRIMEIRA VARA CÍVEL DE BRASÍLIA;1ª Instância;2015-07-02;328323.56;RODRIGO GORETTI PIEDADE e DANIELE ALVES DE SOUSA X JOÃO FORTES ENGENHARIA SA  e BANCO OPPORTINITY SA;POSSÍVEL;Rescisão contratual com a devolução dos valores pagos, indenização por lucros cessantes e danos materiais;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;02810772020158190001;37 VC-RJ;1ª Instância;2015-07-05;10000;BARBARA DE OLIVEIRA BRASIL CORRÊA e CARLOS AUGUSTO SOARES X OPP FUNDO e  BALASSIANO ENGENHARIA LTDA;REMOTA;Condenação dos réus, solidariamente, ao pagamento de indenização por danos morais e restituição da quantia de R$8.475,00, paga a título de comissão de corretagem.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0014738-96.2015.8.07.0001;VIGÉSIMA TERCEIRA VARA CÍVEL DE BRASÍLIA;1ª Instância;2015-07-05;186859.18;ELVENILA DE LIMA E SILVA MACEDO X BANCO OPPORTUNITY S.A. e JOAO FORTES EMPREENDIMENTOS IMOBILIARIOS LTDA JEF2;POSSÍVEL;Rescisão Contratual, Restituição dos Valores Pagos, Multa, Arras e Corretagem.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0282082-77.2015.8.19.0001;33ª Vara Cível da Capital/RJ;1ª Instância;2015-07-06;8627.28;Thiago Luiz Salles Monteiro X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0285014-38.2015.8.19.0001;1ª Vara Cível da Capital/RJ;1ª Instância;2015-07-08;8627.28;Vanessa Ariadne Sarlas Ribeiro X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;02854153720158190001;23 JEC;1ª Instância;2015-07-08;0;ALESSANDRA DE SOUZA ZAMBONI X OPP FUNDO;REMOTA;Restituição em dobro da importância de R$ 10.500,00, paga a título de corretagem e condenação do réu ao pagamento de indenização por danos morais.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0285901-22.2015.8.19.0001;32ª Vara Cível da Capital/RJ;1ª Instância;2015-07-09;16802;Davi Ferreira De Sousa e Renata De Almeida Macedo X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0288469-11.2015.8.19.0001;31ª Vara Cível da Capital/RJ;1ª Instância;2015-07-10;13926.07;Luciane Dias dos Santos X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;PROVÁVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0292247-86.2015.8.19.0001;9ª Vara Cível da Capital/RJ;1ª Instância;2015-07-14;17264.36;Fabio de Oliveira Machado e Marta Verônica dos Santos Maria Machado X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0023895-93.2015.8.07.0001;VIGÉSIMA QUINTA VARA CÍVEL DE BRASÍLIA;1ª Instância;2015-07-14;379239.42;ANDRE SIMOES VASSOLER e ADRIANA CARDOSO RODRIGUES X  BANCO OPPORTUNITY SA e JFE 2 EMPREENDIMENTOS IMOBILIARIOS LTDA;POSSÍVEL;Devolução integral dos valores pagos;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0294808-83.2015.8.19.0001;8ª Vara Cível da Capital/RJ;1ª Instância;2015-07-15;8627.28;Eduardo da Rocha Francellino e Luciana Maria de Arruda Francellino X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;00245428820158070001;15ª VC;1ª Instância;2015-07-17;566956.8;MARCELO AUGUSTO SALES DA SILVA E FRANCELINO DARCY B. JUNIOR X OPP FUNDO E JFE21;POSSÍVEL;Rescisão contratual com a devolução dos valores pagos (R$106.787,29) lucros cessantes no valor de r4 26.248,00 referentes ao periodo considerando a data de 31.08.14 ou, alternativamente, R$ 10.499,20 com termo inicial em 28/02/2015 até a data da rescisão do contrato. Reversão da cláusula 6.1 para obter multa e mora pelo inadimplemento contratual.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0296670-89.2015.8.19.0001;23ª Vara Cível da Capital/RJ;1ª Instância;2015-07-17;16578.95;Eloine Ana Trindade Borges e Julio Pereira Borges X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0296665-67.2015.8.19.0001;14ª Vara Cível da Capital/RJ;1ª Instância;2015-07-17;17716.3;Adriano Fernandes de Pinho Vinagre e Luciana Lopes Batista Vinagre X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0301663-78.2015.8.19.0001;8ª Vara Cível da Capital/RJ;1ª Instância;2015-07-21;0;Eduardo da Rocha Francellino e Luciana Maria de Arruda Francellino X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;PROVÁVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0334684-45.2015.8.19.0001;37ª Vara Cível da Capital/RJ;1ª Instância;2015-08-07;18062.34;Mauro Yuji Hayashi e Suzana Hisako Deguchi Hayashi X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0023162-30.2015.807.0001;SEGUNDA VARA CÍVEL DE BRASÍLIA;1ª Instância;2015-08-07;58320.04;HUDSON VENANCIO DE MORAES X OPPORTUNITY FII E JOAO FORTES ENGENHARIA AS;POSSÍVEL;Lucros cessantes, indenização, multa contratual.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0343820-66.2015.8.19.0001;29ª Vara Cível da Capital/RJ;1ª Instância;2015-08-11;8627.28;Rafael Gonçalves Kenupp Pereira e Maria Graziela de Fátima Alvarez Kenupp X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;03471723220158190001;49 VC-RJ;1ª Instância;2015-08-13;55069.41;SIDNEY REGEN e MONICA TEIXEIRA VAIRO   X OPP FUNDO E BALASSIANO ENGENHARIA LTDA;POSSÍVEL;Declaração do (i)  inadimplemento contratual consistente no atraso da obtenção "habite-se", o que teria impedido os autores de contratar financiamento bancário para quitação da dívida e de cobrança indevida na aplicação de juros e correção monetária.  Requerem a  ccndenação dos réus ao pagamento de danos morais e a devolverem, em dobro, a quantia de R$ 14.466,89, supostamente cobrada indevidamente.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0353118-82.2015.8.19.0001;4ª Vara Cível da Capital/RJ;1ª Instância;2015-08-18;8627.28;Leonardo Salgado De Brito Batista e Juliane Bacellar Ribas Rodriguez X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de "ligações definitivas", referentes ao empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0352136-68.2015.8.19.0001;7ª Vara Cível da Capital/RJ;1ª Instância;2015-08-18;13981.52;Felipe Ferreira Marzullo X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0358872-05.2015.8.19.0001;33ª Vara Cível da Capital/RJ;1ª Instância;2015-08-24;13981.52;Thiago Luiz Salles Monteiro X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0362000-33.2015.8.19.0001;44ª Vara Cível da Capital/RJ;1ª Instância;2015-08-26;1000;Condomínio do Edifício Residencial Stilo X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de obrigação de fazer na qual o autor requer que as rés sejam compelidas a realizar reparos no Condomínio, ou alternativamente, indenizar os custos com mão-de-obra e materiais.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0367399-43.2015.8.19.0001;46ª Vara Cível da Capital/RJ;1ª Instância;2015-08-31;0;Raphael Constant Da Costa e Maíra Andrade Rodrigues X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;PROVÁVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0367466-08.2015.8.19.0001;18ª Vara Cível da Capital/RJ;1ª Instância;2015-08-31;28281.43;Wesley William Vitor de Souza e Viviane Vieira de Miranda X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;00305334520158070001;18ª VC;1ª Instância;2015-09-04;0;DIOGO DE MELLO BRITTO DA SILVA X OPP FUNDO E JFE22;POSSÍVEL;Rescisão contratual com devolução de valores pagos devolução do sinal e mais o equivalente totalizando (R$ 73.421,56) devolução da comissão de corretagem lucros cessantes no percentual de 0,5% do valor do contrato restituição, em dobro, das taxas conodminiais referentes a maio e junho reversão da cláusula 6.1 a título de multa moratória na hipótese de não receber a integralidade dos valores, pleiteia a nulidade da cláusula 6.9;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;03850837820158190001;27 VC-RJ;1ª Instância;2015-09-15;10000;RODRIGO DIAS DE PINHO GOMES  X OPP FUNDO;POSSÍVEL;Ação de repetição de indébito em que se pede a devolução em dobro de todas as quantias pagas indevidamente, de acordo com memória de cálculo apresentada pelo autor e com prova pericial a ser produzida, incluindo seguro de vida, acrescidos de juros e correção monetária da data da cobrança e com juros e correção monetária do desembolso de cada parcela. Também há pedido de declaração de nulidade da cláusula 5.17 da escritura de compra e venda e de inversão do ônus da prova.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;00319832320158070001;8ª VC;1ª Instância;2015-09-22;0;MEIRELUCE FERNANDES DA SILVA e JOSÉ CARLOS FERREIRA BRITO X OPP FUNDO E JFE22;POSSÍVEL;Ação de cobrança c/c indenização a título de danos materiais e morais com fundamento no atraso da entrega da unidade. Pleiteiam lucros cessantes (R$ 18.000,00) danos morais (R$ 10.000,00) reversão da clásula 6.1 para obter multa no valor de R4 79.025,34.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;02721921720158190001;44 VC-RJ;1ª Instância;2015-09-26;0;SUPER MATRIZ AÇOS LTDA. X OPP FUNDO;POSSÍVEL;Renovação do contrato de locação não residencial do imóvel situado na Rua Conde do Bonfim, n° 149, lojas C e D, iniciado em 01/11/2011, com previsão de término para 01/01/2016, pelo prazo de 60 meses e no valor valor mensal de R$ 27.272,17.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0402342-86.2015.8.19.0001;33ª Vara Cível da Capital/RJ;1ª Instância;2015-09-29;13981.52;Denise de Carvalho Kaufmann e Carlos Eduardo Pereira Gonçalves X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;6098935-39.2015.8.13.0024;1ª (Primeira) Vara Cível de Belo Horizonte/MG;1ª Instância;2015-10-06;151211.084292642;Rodrigo de Souza Paim e Jaqueline Vilela Araújo Paim X Opportunity Fundo de Investimento Imobiliário;REMOTA;Rescisão Contratual com Devolução dos Valores Pagos;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;N/A;4º Ofício de RGI de Belo Horizonte/MG;1ª Instância;2015-10-27;332590.55;Opportunity Fundo de Investimento Imobiliário X Rodrigo de Souza Paim e Jaqueline Vilela Araújo Paim;REMOTA;Execução Extrajudicial da Alienação Fiduciária;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;03846042720118190001;2 VC-RJ;1ª Instância;2015-10-31;2196441.07;OPP FUNDO X DBA ENGENHARIA DE SISTEMA LTDA.;REMOTA;Decretação do despejo e cobrança dos aluguéis e encargos locatícios inadimplidos.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;04616271020158190001;37 VC-RJ;1ª Instância;2015-11-18;1000;OPP FUNDO e  BALASSIANO ENGENHARIA LTDA X BARBARA DE OLIVEIRA BRASIL CORRÊA e CARLOS AUGUSTO SOARES;REMOTA;Impugnação do valor da causa para que passe a ser o valor do contrato (R$ 565.000,00) ou, caso assim não se entenda que seja o proveito econômico dos autos em caso de condenação dos réus ao pagamento da taxa de corretagem em dobro.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;00402724220158070001;4ª VC;1ª Instância;2015-12-04;0;IZABELLE TORRES AZEVEDO E CLAUDIO TALA DE SOUZA X OPP FUNDO  E JFE21;POSSÍVEL;Rescisão contratual com pedido de antecipação dos efeitos da tutela para suspender a cobrança das parcelas do financimento em aberto no mérito, a procedência dos pedidos para  declarar a rescisão contratual nulas as cobranças de taxas condominiais nulidade da cláusula 6.9 lucros cessantes na base de 0,5% dos valores pagos  que corresponde ao valor de R$ 2.038,79 por mês, com incidência desde 30/03/2014 até a data da rescisão do contrato multa rescisória na proporção de 15% do valor pago 1,5% sobre o valor do imóvel multa moratória de 2%  mais juros de 1% a.m pelo atraso no pagamento dos lucros cessantes restituição da comissão de corretagem no valor de R$ 17.030,50 danos morais para cada autor no valor de R$ 15.000,00 inversão do ônus da prova e honorários de 20% sobre o valor da condenação;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0027273-57.2015.8.07.0001;DÉCIMA SEGUNDA VARA CÍVEL DE BRASÍLIA;1ª Instância;2015-12-08;0;RAFAELA ALVES SOARES ANTUNES X JFE 2 EMPREENDIMENTO IMOBILIARIO LTDA e  BANCO OPPORTUNITTY S.A.;POSSÍVEL;Rescisão contratual devolução dos valores pagos e lucros cessantes;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;05115873220158190001;40 VC-RJ;1ª Instância;2015-12-23;24246830.29;OPP FUNDO X COMPANHIA MODERNOS HOTÉIS DO BRASIL e outros;REMOTA;Intimação do réu para purga da mora, sob pena decretação de despejo, bem como a sua condenação ao pagamento dos alugueis e encargos contratuais, além das custas e honorários de sucumbência.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;04294912820138190001;14 CCTJ;1ª Instância;2016-01-19;0;ENINCO ENGENHARIA E INDÚSTRIA COMÉRCIO LTDA X OPP FUNDO;REMOTA;O apelante requer, preliminarmente, a nulação da sentença por negativa de prestação jurisdicional em decorrencia de omissão e, no mérito, determinar o abatimento da garantia fidejussória consubstanciada em nota promissória no valor de R$ 462.000,00, apreciar o pedido de revisão dos alugueis e conceder prazo de 6 mees para desocupação do imóvel.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;07017043120168070016;III JEC;1ª Instância;2016-01-28;35200;GUSTAVO SOARES ARAUJO e MARIANA MULLER X OPP FUNDO;POSSÍVEL;Ação indenizatória em que se pleiteia indenização a título de cláusula penal moratória no valor de R$ 55.741,66 (1% sobre o valor do imóvel - 5 meses- de 31/01/2015 a 08/07/2015) lucros cessantes no valor de R$ 15.000,00 mais os acréscimos legais R$ 766,67 pagos a título de cotas condominais antes a entrega das chaves R$ 18.461,73 referentes aos juros da obra;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;00036108520168190203;01  VCJAC;1ª Instância;2016-01-28;15148.6;ANTONIO SABADIN E GERALDA DE FÁTIMA VIEIRA CUNHA SABADIN X BNY MELLON E DOMINUS 10 EMPREENDIMENTOS;POSSÍVEL;Condenar a ré Dominus 10 Empreendimentos Imobiliários Ltda. a restituir R$ 10.297,20, correspondente ao dobro dos valores de condomínio pagos antes da entrega das chaves, que somente teria ocorrido depois de 06/08/2016. No tocante à BNY, requer a condenação, de forma soliária com a Dominus 10, ao pagamento de indenização por danos morais, no valor de R$ 30.000,00.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;0032513-57.2016.8.19.0001;45ª Vara Cível da Capital/RJ;1ª Instância;2016-02-01;14436.38;Regina da Costa Pereira X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.;POSSÍVEL;Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.;Perda dos valores relacionados
01.235.622/0001-61;2019-12-01;3;04/66/302.345/2016;Gerência de Fiscalização e Revisão do Lançamento (CIP-1);1ª Instância;2016-02-02;0;Opportunity Fundo de InvestimentoXMunicípio do Rio de Janeiro;REMOTA;Trata-se de Impugnação ao Lançamento do IPTU de 2016, objetivando a redução da área construída do imóvel de 3.291 m² para 2.793 m².;Perda dos valores relacionados
